Stop,Departure Location,Destination Location,Price (RM),Departure Month,Departure Day,Departure Hour,Departure Minute
0,LGK,KUL,167.61,10,26,13,35
0,LGK,KUL,167.61,10,26,15,30
0,LGK,KUL,230.6,10,26,16,10
0,LGK,KUL,195.61,10,26,19,0
0,LGK,KUL,195.61,10,26,20,20
0,LGK,PEN,104.61,10,26,17,55
1,LGK,SDK,686.1,10,26,19,0
1,LGK,SDK,686.1,10,26,20,20
1,LGK,TGG,346.1,10,26,8,40
1,LGK,TGG,326.1,10,26,8,40
1,LGK,TGG,326.1,10,26,9,35
1,LGK,TGG,366.1,10,26,12,5
1,LGK,TGG,476.1,10,26,19,0
1,LGK,TGG,476.1,10,26,20,20
1,LGK,TWU,436.1,10,26,8,40
1,LGK,TWU,436.1,10,26,9,35
1,LGK,TWU,586.1,10,26,19,0
1,LGK,TWU,586.1,10,26,20,20
0,MYY,KCH,76.4,10,26,9,45
0,MYY,KCH,76.4,10,26,11,20
0,MYY,KCH,76.4,10,26,15,15
0,MYY,KCH,76.4,10,26,19,5
0,PEN,JHB,188.61,10,26,15,20
0,PEN,KBR,83.61,10,26,10,20
0,PEN,KCH,601.6,10,26,15,10
0,PEN,KUL,41.62,10,26,8,40
0,PEN,KUL,48.61,10,26,11,0
0,PEN,KUL,48.61,10,26,21,25
0,PEN,LGK,118.61,10,26,19,10
1,PEN,SDK,516.1,10,26,21,25
1,PEN,TGG,326.11,10,26,8,40
1,PEN,TGG,306.11,10,26,8,40
1,PEN,TGG,306.11,10,26,11,0
1,PEN,TGG,306.11,10,26,21,25
1,PEN,TGG,286.11,10,26,21,25
1,PEN,TWU,229.0,10,26,8,40
1,PEN,TWU,229.0,10,26,21,25
0,SDK,BKI,160.4,10,26,11,10
0,SDK,BKI,195.4,10,26,16,35
1,SDK,TWU,501.0,10,26,11,10
1,SBW,KBR,1056.1,10,26,12,25
1,SBW,KBR,1056.1,10,26,12,25
0,SBW,KCH,118.4,10,26,8,45
0,SBW,KCH,118.4,10,26,17,55
0,SBW,KCH,97.4,10,26,21,15
0,SBW,KUL,608.61,10,26,12,25
1,SBW,LGK,1076.1,10,26,12,25
1,SBW,LGK,1076.1,10,26,12,25
1,SBW,LGK,1076.1,10,26,12,25
1,SBW,LGK,1076.1,10,26,12,25
1,TGG,JHB,262.0,10,26,16,40
1,TGG,KBR,326.1,10,26,13,35
1,TGG,KBR,326.1,10,26,13,35
1,TGG,KBR,366.09,10,26,16,40
0,TGG,KUL,97.62,10,26,13,35
0,TGG,KUL,125.61,10,26,16,40
1,TGG,LGK,396.1,10,26,13,35
1,TGG,LGK,346.1,10,26,13,35
1,TGG,LGK,346.1,10,26,13,35
1,TGG,LGK,346.1,10,26,13,35
1,TGG,LGK,346.1,10,26,13,35
1,TGG,LGK,436.1,10,26,16,40
1,TGG,LGK,386.1,10,26,16,40
1,TGG,LGK,436.1,10,26,16,40
1,TGG,LGK,386.1,10,26,16,40
1,TGG,PEN,306.11,10,26,13,35
1,TGG,PEN,306.11,10,26,13,35
1,TGG,PEN,346.1,10,26,16,40
1,TGG,PEN,346.1,10,26,16,40
1,TGG,PEN,346.1,10,26,16,40
0,TWU,BKI,216.4,10,26,8,45
0,TWU,BKI,216.4,10,26,14,0
0,TWU,BKI,188.4,10,26,16,10
1,TWU,KBR,239.0,10,26,15,50
1,TWU,KBR,239.0,10,26,15,50
0,TWU,KUL,272.61,10,26,15,50
1,TWU,LGK,646.1,10,26,15,50
1,TWU,LGK,646.1,10,26,15,50
1,TWU,LGK,646.1,10,26,15,50
1,TWU,LGK,596.1,10,26,15,50
1,TWU,LGK,596.1,10,26,15,50
1,TWU,PEN,229.0,10,26,15,50
1,TWU,PEN,229.0,10,26,15,50
1,TWU,SDK,641.0,10,26,8,45
1,AOR,BKI,209.0,10,27,15,35
0,AOR,JHB,160.61,10,27,11,20
0,AOR,KUL,76.62,10,27,15,35
1,AOR,LBU,376.11,10,27,15,35
1,BKI,AOR,209.0,10,27,11,40
1,BKI,AOR,209.0,10,27,12,25
0,BKI,JHB,594.61,10,27,10,45
0,BKI,KUL,202.61,10,27,11,40
0,BKI,KUL,230.6,10,27,12,25
1,BKI,LGK,229.0,10,27,11,40
1,BKI,LGK,229.0,10,27,11,40
1,BKI,LGK,546.1,10,27,11,40
1,BKI,LGK,586.11,10,27,11,40
1,BKI,LGK,229.0,10,27,12,25
1,BKI,LGK,586.1,10,27,12,25
1,BKI,LGK,666.09,10,27,12,25
1,BKI,LGK,626.1,10,27,12,25
0,BKI,MYY,265.61,10,27,8,5
0,BKI,PEN,230.6,10,27,17,30
0,BKI,SDK,97.4,10,27,10,0
0,BKI,SDK,97.4,10,27,12,25
0,BKI,SDK,97.4,10,27,13,20
0,BKI,TWU,153.4,10,27,7,25
0,BKI,TWU,125.4,10,27,10,45
0,BKI,TWU,153.4,10,27,14,50
0,BTU,KCH,160.4,10,27,12,30
0,BTU,KCH,118.4,10,27,18,55
0,IPH,LGK,139.61,10,27,11,15
0,JHB,AOR,132.62,10,27,9,30
0,JHB,BKI,307.61,10,27,8,0
0,JHB,KUL,83.61,10,27,8,25
0,JHB,LGK,223.61,10,27,13,25
0,JHB,PEN,188.61,10,27,13,45
1,JHB,SDK,674.92,10,27,8,0
1,JHB,SDK,706.72,10,27,8,0
1,JHB,TGG,240.0,10,27,8,25
1,JHB,TGG,195.99,10,27,8,25
0,KBR,KUL,90.61,10,27,11,35
0,KBR,KUL,90.61,10,27,13,40
0,KBR,KUL,90.61,10,27,17,20
0,KBR,KUL,90.61,10,27,18,30
0,KBR,KUL,90.61,10,27,19,35
1,KBR,LBU,396.1,10,27,17,20
1,KBR,LBU,396.1,10,27,18,30
1,KBR,LBU,396.1,10,27,19,35
1,KBR,SDK,446.09,10,27,18,30
1,KBR,SDK,446.09,10,27,19,35
1,KBR,TGG,326.1,10,27,11,35
1,KBR,TGG,846.09,10,27,18,30
1,KBR,TGG,846.09,10,27,19,35
1,KBR,TWU,239.0,10,27,17,20
1,KBR,TWU,239.0,10,27,18,30
1,KBR,TWU,239.0,10,27,19,35
0,KCH,BKI,314.61,10,27,13,50
0,KCH,BTU,300.4,10,27,11,10
0,KCH,BTU,139.4,10,27,17,35
0,KCH,MYY,76.4,10,27,8,15
0,KCH,MYY,76.4,10,27,11,45
0,KCH,MYY,83.4,10,27,13,45
0,KCH,MYY,76.4,10,27,20,10
0,KCH,SBW,97.4,10,27,9,35
0,KCH,SBW,118.4,10,27,14,40
0,KCH,SBW,146.4,10,27,19,5
0,KUL,AOR,76.62,10,27,14,5
0,KUL,BKI,139.61,10,27,9,15
0,KUL,BKI,202.61,10,27,14,40
0,KUL,JHB,83.61,10,27,9,40
0,KUL,KBR,48.61,10,27,10,5
0,KUL,KBR,90.61,10,27,12,10
0,KUL,KBR,90.61,10,27,15,50
0,KUL,KBR,48.61,10,27,17,0
0,KUL,KBR,90.61,10,27,18,5
0,KUL,LGK,104.61,10,27,7,0
0,KUL,LGK,104.61,10,27,7,55
0,KUL,LGK,139.61,10,27,8,25
0,KUL,LGK,139.61,10,27,10,25
0,KUL,LGK,167.61,10,27,11,55
0,KUL,LGK,104.61,10,27,13,50
0,KUL,LGK,104.61,10,27,14,40
0,KUL,LGK,104.61,10,27,16,10
0,KUL,LGK,90.61,10,27,17,20
0,KUL,PEN,41.62,10,27,7,15
0,KUL,PEN,41.62,10,27,11,10
0,KUL,PEN,48.61,10,27,19,5
0,KUL,PEN,48.61,10,27,19,55
0,KUL,SDK,244.61,10,27,13,15
0,KUL,TGG,111.62,10,27,12,35
0,KUL,TGG,97.62,10,27,16,10
0,KUL,TWU,132.62,10,27,12,30
1,LGK,BKI,229.0,10,27,8,40
1,LGK,BKI,496.1,10,27,9,35
1,LGK,BKI,506.1,10,27,13,35
1,LGK,BKI,586.1,10,27,15,30
1,LGK,BKI,586.1,10,27,16,10
1,LGK,BKI,546.1,10,27,19,0
1,LGK,BKI,586.1,10,27,20,20
1,LGK,BKI,586.1,10,27,20,20
0,LGK,IPH,139.61,10,27,10,0
0,LGK,KUL,90.61,10,27,8,40
0,LGK,KUL,104.61,10,27,9,35
0,LGK,KUL,104.61,10,27,12,5
0,LGK,KUL,104.61,10,27,12,50
0,LGK,KUL,139.61,10,27,13,35
0,LGK,KUL,195.61,10,27,15,30
0,LGK,KUL,195.61,10,27,16,10
0,LGK,KUL,167.61,10,27,19,0
0,LGK,KUL,195.61,10,27,20,20
1,LGK,LBU,546.1,10,27,15,30
1,LGK,LBU,546.1,10,27,16,10
1,LGK,LBU,506.11,10,27,19,0
1,LGK,LBU,546.1,10,27,20,20
0,LGK,PEN,104.61,10,27,17,55
1,LGK,SDK,536.1,10,27,8,40
1,LGK,SDK,556.1,10,27,9,35
1,LGK,SDK,556.1,10,27,19,0
1,LGK,SDK,596.09,10,27,20,20
1,LGK,TGG,346.1,10,27,8,40
1,LGK,TGG,326.1,10,27,8,40
1,LGK,TGG,366.1,10,27,9,35
1,LGK,TGG,346.1,10,27,9,35
1,LGK,TGG,346.1,10,27,12,5
1,LGK,TGG,346.1,10,27,12,50
1,LGK,TGG,956.1,10,27,19,0
1,LGK,TGG,996.09,10,27,20,20
1,LGK,TWU,436.1,10,27,8,40
1,LGK,TWU,456.1,10,27,9,35
1,LGK,TWU,546.1,10,27,19,0
1,LGK,TWU,586.1,10,27,20,20
0,MYY,BKI,307.61,10,27,9,25
0,MYY,KCH,83.4,10,27,9,45
0,MYY,KCH,83.4,10,27,13,15
0,MYY,KCH,83.4,10,27,15,15
0,MYY,KCH,83.4,10,27,21,40
1,MYY,SDK,667.4,10,27,9,25
1,MYY,SDK,637.4,10,27,9,25
1,MYY,TWU,687.4,10,27,9,25
0,PEN,BKI,174.61,10,27,20,35
0,PEN,JHB,188.61,10,27,15,20
0,PEN,KUL,48.61,10,27,8,40
0,PEN,KUL,41.62,10,27,12,35
0,PEN,KUL,48.61,10,27,20,35
0,PEN,KUL,48.61,10,27,21,25
1,PEN,LBU,219.0,10,27,20,35
1,PEN,LBU,219.0,10,27,21,25
0,PEN,LGK,104.61,10,27,19,10
1,PEN,SDK,516.1,10,27,8,40
1,PEN,SDK,426.1,10,27,20,35
1,PEN,SDK,426.1,10,27,21,25
1,PEN,TGG,326.11,10,27,8,40
1,PEN,TGG,306.11,10,27,8,40
1,PEN,TGG,306.11,10,27,12,35
1,PEN,TGG,826.1,10,27,20,35
1,PEN,TGG,426.1,10,27,21,25
1,PEN,TGG,826.1,10,27,21,25
1,PEN,TWU,229.0,10,27,8,40
1,PEN,TWU,229.0,10,27,20,35
1,PEN,TWU,229.0,10,27,21,25
1,SDK,AOR,1096.1,10,27,16,35
1,SDK,AOR,1096.1,10,27,16,35
0,SDK,BKI,139.4,10,27,11,10
0,SDK,BKI,139.4,10,27,13,35
0,SDK,BKI,118.4,10,27,14,35
1,SDK,KBR,1116.1,10,27,16,35
1,SDK,KBR,1116.1,10,27,16,35
0,SDK,KUL,650.61,10,27,16,35
1,SDK,LGK,1186.1,10,27,16,35
1,SDK,LGK,1266.1,10,27,16,35
1,SDK,LGK,1226.1,10,27,16,35
1,SDK,LGK,1266.1,10,27,16,35
1,SDK,LGK,1266.1,10,27,16,35
1,SDK,PEN,1096.1,10,27,16,35
1,SDK,PEN,1096.1,10,27,16,35
1,SDK,TGG,1646.1,10,27,16,35
1,SDK,TWU,501.0,10,27,11,10
0,SBW,KCH,146.4,10,27,10,40
0,SBW,KCH,146.4,10,27,15,50
0,SBW,KCH,118.4,10,27,20,10
1,TGG,AOR,326.11,10,27,13,55
1,TGG,AOR,326.11,10,27,17,35
1,TGG,JHB,240.0,10,27,17,35
1,TGG,KBR,346.1,10,27,13,55
1,TGG,KBR,346.1,10,27,13,55
1,TGG,KBR,346.1,10,27,13,55
1,TGG,KBR,346.1,10,27,17,35
1,TGG,KBR,346.1,10,27,17,35
0,TGG,KUL,111.62,10,27,13,55
0,TGG,KUL,111.62,10,27,17,35
1,TGG,LBU,426.11,10,27,17,35
1,TGG,LGK,456.11,10,27,13,55
1,TGG,LGK,416.1,10,27,13,55
1,TGG,LGK,496.1,10,27,13,55
1,TGG,LGK,346.1,10,27,13,55
1,TGG,LGK,416.1,10,27,17,35
1,TGG,LGK,496.1,10,27,17,35
1,TGG,LGK,496.1,10,27,17,35
1,TGG,LGK,456.11,10,27,17,35
1,TGG,LGK,496.1,10,27,17,35
1,TGG,PEN,326.11,10,27,13,55
1,TGG,PEN,326.11,10,27,13,55
1,TGG,PEN,326.11,10,27,13,55
1,TGG,PEN,326.11,10,27,17,35
1,TWU,AOR,496.1,10,27,15,50
0,TWU,BKI,188.4,10,27,8,45
0,TWU,BKI,188.4,10,27,12,0
0,TWU,BKI,188.4,10,27,16,10
1,TWU,KBR,239.0,10,27,15,50
1,TWU,KBR,239.0,10,27,15,50
0,TWU,KUL,230.6,10,27,15,50
1,TWU,LGK,666.09,10,27,15,50
1,TWU,LGK,666.09,10,27,15,50
1,TWU,LGK,586.1,10,27,15,50
1,TWU,LGK,626.1,10,27,15,50
1,TWU,LGK,666.09,10,27,15,50
1,TWU,PEN,229.0,10,27,15,50
1,TWU,SDK,461.0,10,27,8,45
1,TWU,SDK,461.0,10,27,8,45
1,AOR,BKI,209.0,10,28,8,40
1,AOR,BKI,209.0,10,28,8,40
1,AOR,BKI,416.1,10,28,14,45
1,AOR,BKI,209.0,10,28,14,45
0,AOR,KUL,104.3,10,28,8,40
0,AOR,KUL,104.3,10,28,14,45
1,AOR,SDK,426.1,10,28,8,40
1,AOR,TGG,426.1,10,28,8,40
1,AOR,TGG,826.1,10,28,8,40
1,AOR,TGG,346.1,10,28,14,45
1,AOR,TWU,416.1,10,28,8,40
1,AOR,TWU,416.1,10,28,14,45
1,BKI,AOR,209.0,10,28,5,25
1,BKI,AOR,209.0,10,28,17,50
0,BKI,KUL,244.3,10,28,5,25
0,BKI,KUL,284.3,10,28,11,40
0,BKI,KUL,284.3,10,28,17,50
1,BKI,LGK,586.1,10,28,5,25
1,BKI,LGK,506.1,10,28,5,25
1,BKI,LGK,476.1,10,28,5,25
1,BKI,LGK,456.1,10,28,5,25
1,BKI,LGK,586.1,10,28,5,25
1,BKI,LGK,506.1,10,28,5,25
1,BKI,LGK,496.1,10,28,11,40
1,BKI,LGK,516.1,10,28,11,40
1,BKI,LGK,676.1,10,28,17,50
1,BKI,LGK,676.1,10,28,17,50
0,BKI,SDK,118.4,10,28,10,0
0,BKI,SDK,139.4,10,28,12,25
0,BKI,SDK,118.4,10,28,15,20
0,BKI,TWU,214.0,10,28,7,25
0,BKI,TWU,264.0,10,28,12,40
0,BKI,TWU,214.0,10,28,14,50
0,BTU,KCH,194.0,10,28,8,20
0,BTU,KCH,194.0,10,28,12,30
0,IPH,JHB,144.3,10,28,12,10
0,JHB,IPH,144.3,10,28,10,35
0,JHB,KBR,194.3,10,28,8,25
0,JHB,KUL,114.3,10,28,8,0
0,JHB,KUL,114.3,10,28,15,25
0,JHB,PEN,374.3,10,28,13,45
1,JHB,TGG,350.0,10,28,8,0
1,JHB,TGG,647.0,10,28,8,0
1,JHB,TGG,262.0,10,28,15,25
0,KBR,JHB,164.3,10,28,10,5
0,KBR,KUL,144.3,10,28,11,45
0,KBR,KUL,144.3,10,28,13,40
0,KBR,KUL,124.3,10,28,17,5
0,KBR,KUL,124.3,10,28,17,45
0,KBR,KUL,124.3,10,28,19,40
1,KBR,LBU,396.1,10,28,17,5
1,KBR,LBU,396.1,10,28,17,45
1,KBR,LBU,396.1,10,28,19,40
0,KBR,LGK,154.31,10,28,17,35
0,KBR,PEN,134.3,10,28,9,0
1,KBR,SDK,446.09,10,28,19,40
1,KBR,TGG,466.09,10,28,11,45
1,KBR,TGG,366.09,10,28,17,5
1,KBR,TGG,366.09,10,28,17,5
1,KBR,TGG,366.09,10,28,17,45
1,KBR,TGG,366.09,10,28,17,45
1,KBR,TGG,366.09,10,28,19,40
1,KBR,TGG,366.09,10,28,19,40
1,KBR,TWU,366.1,10,28,13,40
1,KBR,TWU,346.1,10,28,17,5
1,KBR,TWU,346.1,10,28,17,45
1,KBR,TWU,346.1,10,28,17,45
1,KBR,TWU,346.1,10,28,19,40
1,KBR,TWU,346.1,10,28,19,40
1,KBR,TWU,346.1,10,28,19,40
0,KCH,BTU,134.0,10,28,7,0
0,KCH,BTU,264.0,10,28,11,10
0,KCH,MYY,84.0,10,28,8,15
0,KCH,MYY,84.0,10,28,11,45
0,KCH,MYY,84.0,10,28,13,45
0,KCH,MYY,84.0,10,28,17,15
0,KCH,SBW,134.0,10,28,9,35
0,KCH,SBW,114.0,10,28,14,40
0,KCH,SBW,164.0,10,28,19,5
0,KUL,AOR,104.3,10,28,7,0
0,KUL,AOR,104.3,10,28,13,15
0,KUL,BKI,164.3,10,28,8,35
0,KUL,BKI,244.3,10,28,14,40
0,KUL,BKI,164.3,10,28,20,50
0,KUL,JHB,94.3,10,28,9,15
0,KUL,JHB,114.3,10,28,14,0
0,KUL,KBR,124.3,10,28,7,35
0,KUL,KBR,144.3,10,28,12,10
0,KUL,KBR,124.3,10,28,15,35
0,KUL,KBR,124.3,10,28,16,15
0,KUL,KBR,124.3,10,28,18,10
0,KUL,LBU,204.31,10,28,10,5
0,KUL,LGK,194.3,10,28,7,0
0,KUL,LGK,234.3,10,28,7,55
0,KUL,LGK,274.3,10,28,8,25
0,KUL,LGK,274.3,10,28,10,25
0,KUL,LGK,274.3,10,28,11,55
0,KUL,LGK,194.3,10,28,13,50
0,KUL,LGK,194.3,10,28,14,40
0,KUL,LGK,164.3,10,28,16,10
0,KUL,LGK,144.3,10,28,17,20
0,KUL,PEN,104.3,10,28,7,15
0,KUL,PEN,104.3,10,28,10,15
0,KUL,PEN,54.3,10,28,15,50
0,KUL,PEN,104.3,10,28,19,55
0,KUL,SDK,254.29,10,28,13,15
0,KUL,TGG,654.3,10,28,12,35
0,KUL,TGG,254.29,10,28,16,15
0,KUL,TWU,174.3,10,28,12,30
1,LBU,KBR,546.09,10,28,13,0
0,LBU,KUL,354.3,10,28,13,0
1,LBU,LGK,746.09,10,28,13,0
1,LBU,LGK,566.09,10,28,13,0
1,LBU,LGK,696.09,10,28,13,0
1,LBU,LGK,746.09,10,28,13,0
1,LBU,LGK,746.09,10,28,13,0
1,LBU,PEN,526.1,10,28,13,0
1,LBU,PEN,219.0,10,28,13,0
1,LBU,TGG,596.09,10,28,13,0
0,LGK,KBR,344.3,10,28,16,10
0,LGK,KUL,124.3,10,28,8,40
0,LGK,KUL,144.3,10,28,9,35
0,LGK,KUL,164.3,10,28,12,5
0,LGK,KUL,194.3,10,28,12,40
0,LGK,KUL,274.3,10,28,13,35
0,LGK,KUL,324.3,10,28,15,30
0,LGK,KUL,234.3,10,28,19,0
0,LGK,KUL,234.3,10,28,19,30
0,LGK,KUL,234.3,10,28,20,0
1,LGK,LBU,506.11,10,28,19,0
1,LGK,LBU,506.11,10,28,19,30
1,LGK,LBU,506.11,10,28,20,0
0,LGK,PEN,194.3,10,28,10,0
0,LGK,PEN,234.3,10,28,17,55
1,LGK,SDK,446.09,10,28,8,40
1,LGK,SDK,466.09,10,28,9,35
1,LGK,SDK,556.1,10,28,19,0
1,LGK,SDK,556.1,10,28,19,30
1,LGK,SDK,556.1,10,28,20,0
1,LGK,TGG,846.09,10,28,8,40
1,LGK,TGG,446.09,10,28,8,40
1,LGK,TGG,466.09,10,28,9,35
1,LGK,TGG,866.1,10,28,9,35
1,LGK,TGG,486.1,10,28,12,5
1,LGK,TGG,516.09,10,28,12,40
1,LGK,TGG,476.1,10,28,19,0
1,LGK,TGG,476.1,10,28,19,30
1,LGK,TGG,476.1,10,28,20,0
1,LGK,TGG,476.1,10,28,20,0
1,LGK,TWU,366.09,10,28,8,40
1,LGK,TWU,386.1,10,28,9,35
1,LGK,TWU,546.1,10,28,15,30
1,LGK,TWU,456.11,10,28,19,0
1,LGK,TWU,456.11,10,28,19,0
1,LGK,TWU,456.11,10,28,19,30
1,LGK,TWU,456.11,10,28,19,30
1,LGK,TWU,456.11,10,28,20,0
1,LGK,TWU,456.11,10,28,20,0
1,LGK,TWU,456.11,10,28,20,0
0,MYY,KCH,114.0,10,28,9,45
0,MYY,KCH,114.0,10,28,13,15
0,MYY,KCH,114.0,10,28,15,15
0,MYY,KCH,174.0,10,28,18,45
0,PEN,JHB,264.3,10,28,15,20
0,PEN,KBR,134.3,10,28,10,20
0,PEN,KUL,84.3,10,28,8,40
0,PEN,KUL,104.3,10,28,11,45
0,PEN,KUL,54.3,10,28,17,15
0,PEN,KUL,84.3,10,28,21,25
1,PEN,LBU,219.0,10,28,17,15
1,PEN,LBU,219.0,10,28,21,25
0,PEN,LGK,164.3,10,28,19,0
1,PEN,SDK,406.1,10,28,8,40
1,PEN,SDK,406.1,10,28,21,25
1,PEN,TGG,806.1,10,28,8,40
1,PEN,TGG,406.1,10,28,8,40
1,PEN,TGG,426.1,10,28,11,45
1,PEN,TGG,296.1,10,28,17,15
1,PEN,TGG,296.1,10,28,17,15
1,PEN,TGG,326.1,10,28,21,25
1,PEN,TGG,406.1,10,28,21,25
1,PEN,TGG,326.1,10,28,21,25
1,PEN,TWU,229.0,10,28,8,40
1,PEN,TWU,248.99,10,28,17,15
1,PEN,TWU,248.99,10,28,21,25
1,PEN,TWU,248.99,10,28,21,25
1,PEN,TWU,248.99,10,28,21,25
1,SDK,AOR,696.1,10,28,16,35
0,SDK,BKI,194.0,10,28,11,10
0,SDK,BKI,164.0,10,28,13,35
0,SDK,BKI,194.0,10,28,16,35
1,SDK,KBR,686.1,10,28,16,35
1,SDK,KBR,666.09,10,28,16,35
0,SDK,KUL,474.3,10,28,16,35
1,SDK,LGK,866.1,10,28,16,35
1,SDK,LGK,866.1,10,28,16,35
1,SDK,LGK,816.09,10,28,16,35
1,SDK,LGK,866.1,10,28,16,35
1,SDK,PEN,646.1,10,28,16,35
1,SDK,PEN,646.1,10,28,16,35
1,SDK,TGG,716.09,10,28,16,35
1,SDK,TGG,716.09,10,28,16,35
1,SDK,TWU,471.0,10,28,11,10
0,SBW,KCH,118.4,10,28,10,40
0,SBW,KCH,146.4,10,28,15,50
0,SBW,KCH,146.4,10,28,20,15
1,TGG,JHB,262.0,10,28,17,40
1,TGG,KBR,346.1,10,28,13,55
1,TGG,KBR,366.09,10,28,17,40
1,TGG,KBR,386.1,10,28,17,40
0,TGG,KUL,154.31,10,28,13,55
0,TGG,KUL,174.3,10,28,17,40
1,TGG,LBU,446.1,10,28,17,40
1,TGG,LGK,496.1,10,28,13,55
1,TGG,LGK,546.1,10,28,13,55
1,TGG,LGK,366.1,10,28,13,55
1,TGG,LGK,546.1,10,28,13,55
1,TGG,LGK,566.09,10,28,17,40
1,TGG,LGK,566.09,10,28,17,40
1,TGG,LGK,566.09,10,28,17,40
1,TGG,LGK,516.09,10,28,17,40
1,TGG,PEN,326.11,10,28,13,55
1,TGG,PEN,326.11,10,28,13,55
1,TGG,PEN,346.1,10,28,17,40
1,TGG,PEN,346.1,10,28,17,40
0,TWU,BKI,264.0,10,28,8,45
0,TWU,BKI,264.0,10,28,14,0
0,TWU,BKI,264.0,10,28,16,10
1,TWU,KBR,239.0,10,28,15,50
1,TWU,KBR,239.0,10,28,15,50
0,TWU,KUL,384.3,10,28,15,50
1,TWU,LGK,776.1,10,28,15,50
1,TWU,LGK,776.1,10,28,15,50
1,TWU,LGK,726.1,10,28,15,50
1,TWU,LGK,776.1,10,28,15,50
1,TWU,PEN,556.11,10,28,15,50
1,TWU,PEN,556.11,10,28,15,50
1,TWU,SDK,461.0,10,28,8,45
1,TWU,SDK,521.0,10,28,8,45
1,AOR,BKI,209.0,10,29,14,45
1,AOR,BKI,446.1,10,29,14,45
1,AOR,BKI,446.1,10,29,14,45
0,AOR,JHB,264.3,10,29,14,50
0,AOR,KUL,134.3,10,29,14,45
1,AOR,SDK,416.1,10,29,14,45
1,AOR,TGG,376.1,10,29,14,45
1,AOR,TWU,376.1,10,29,14,45
1,BKI,AOR,536.11,10,29,9,10
1,BKI,AOR,526.1,10,29,11,40
1,BKI,AOR,546.1,10,29,17,45
1,BKI,AOR,526.1,10,29,17,45
1,BKI,AOR,486.11,10,29,21,15
1,BKI,AOR,506.11,10,29,21,15
0,BKI,JHB,374.3,10,29,10,45
0,BKI,KUL,284.3,10,29,9,10
0,BKI,KUL,324.3,10,29,11,40
0,BKI,KUL,324.3,10,29,17,45
0,BKI,KUL,284.3,10,29,21,15
1,BKI,LGK,626.1,10,29,9,10
1,BKI,LGK,626.1,10,29,9,10
1,BKI,LGK,736.11,10,29,9,10
1,BKI,LGK,926.1,10,29,9,10
1,BKI,LGK,626.1,10,29,9,10
1,BKI,LGK,666.09,10,29,11,40
1,BKI,LGK,666.09,10,29,11,40
1,BKI,LGK,966.1,10,29,11,40
1,BKI,LGK,666.09,10,29,11,40
1,BKI,LGK,676.1,10,29,21,15
0,BKI,PEN,524.3,10,29,17,30
0,BKI,SDK,134.0,10,29,7,50
0,BKI,SDK,164.0,10,29,10,15
0,BKI,SDK,194.0,10,29,15,20
0,BKI,SBW,104.3,10,29,10,45
0,BKI,TWU,214.0,10,29,7,25
0,BKI,TWU,214.0,10,29,12,40
0,BKI,TWU,214.0,10,29,14,50
0,BTU,KCH,264.0,10,29,8,20
0,BTU,KCH,364.0,10,29,12,30
0,BTU,KCH,364.0,10,29,18,55
0,IPH,LGK,194.3,10,29,10,25
0,JHB,AOR,304.3,10,29,13,0
0,JHB,BKI,374.3,10,29,8,0
0,JHB,KUL,134.3,10,29,8,25
0,JHB,KUL,94.3,10,29,19,25
1,JHB,LBU,406.11,10,29,8,25
1,JHB,LBU,426.1,10,29,19,25
0,JHB,PEN,434.3,10,29,16,40
1,JHB,SDK,646.72,10,29,8,0
1,JHB,TGG,395.87,10,29,8,25
1,JHB,TGG,195.99,10,29,8,25
1,JHB,TGG,195.99,10,29,19,25
1,JHB,TGG,262.0,10,29,19,25
0,KBR,KUL,144.3,10,29,11,35
0,KBR,KUL,124.3,10,29,13,40
0,KBR,KUL,104.3,10,29,15,35
0,KBR,KUL,104.3,10,29,17,45
0,KBR,KUL,104.3,10,29,18,30
0,KBR,KUL,104.3,10,29,19,40
1,KBR,LBU,436.11,10,29,17,45
1,KBR,LBU,436.11,10,29,18,30
1,KBR,LBU,436.11,10,29,19,40
1,KBR,SDK,426.1,10,29,11,35
1,KBR,SDK,406.1,10,29,13,40
1,KBR,SDK,386.11,10,29,15,35
1,KBR,SDK,386.11,10,29,17,45
1,KBR,SDK,386.11,10,29,18,30
1,KBR,SDK,466.1,10,29,18,30
1,KBR,SDK,466.1,10,29,19,40
1,KBR,SDK,386.11,10,29,19,40
1,KBR,TGG,536.1,10,29,11,35
1,KBR,TGG,346.1,10,29,15,35
1,KBR,TGG,306.11,10,29,17,45
1,KBR,TGG,346.1,10,29,17,45
1,KBR,TGG,306.11,10,29,18,30
1,KBR,TGG,346.1,10,29,18,30
1,KBR,TGG,306.11,10,29,19,40
1,KBR,TGG,346.1,10,29,19,40
1,KBR,TWU,239.0,10,29,13,40
1,KBR,TWU,239.0,10,29,15,35
1,KBR,TWU,239.0,10,29,17,45
1,KBR,TWU,239.0,10,29,17,45
1,KBR,TWU,239.0,10,29,18,30
1,KBR,TWU,239.0,10,29,18,30
1,KBR,TWU,239.0,10,29,19,40
1,KBR,TWU,239.0,10,29,19,40
0,KCH,BTU,164.0,10,29,7,0
0,KCH,BTU,194.0,10,29,11,10
0,KCH,BTU,224.0,10,29,17,35
0,KCH,MYY,84.0,10,29,8,15
0,KCH,MYY,114.0,10,29,11,45
0,KCH,MYY,114.0,10,29,13,45
0,KCH,MYY,114.0,10,29,20,10
0,KCH,SBW,164.0,10,29,9,35
